categories,coordinates.latitude,coordinates.longitude,distance,location.city,location.state,price,rating,review_count,transactions
"[{'alias': 'newamerican', 'title': 'American (New)'}]",32.813851652066695,-96.77793963925541,3507.85929974142,Dallas,TX,$$$,4.5,475,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",32.864121000000004,-96.803442,2801.661427774691,Dallas,TX,$$,4.0,689,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",32.807751,-96.796368,3501.3015485241685,Dallas,TX,$$,4.0,1032,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",32.8049063295879,-96.79420752488008,3841.6770755302,Dallas,TX,$$,3.5,1429,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]",37.308203000000006,-121.901284,1703.8956839531236,San Jose,CA,$$,4.0,2880,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'bars', 'title': 'Bars'}]",37.3229817029011,-121.947494338623,5567.194340795908,San Jose,CA,$$,3.5,3573,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",30.341273766165198,-97.7383886364151,4424.019234398221,Austin,TX,$$$,4.5,1071,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",30.267619,-97.752138,4208.237447477656,Austin,TX,$$,4.5,923,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",30.251929999999998,-97.72273,6809.025859166252,Austin,TX,$$,4.0,1040,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",30.318973505492398,-97.7391379775419,2354.2748405800085,Austin,TX,$$,4.5,642,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",39.757565311436295,-86.14579396197131,5450.508901163736,Indianapolis,IN,$$,4.5,918,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",39.7708979679817,-86.1470560356975,4000.777109023545,Indianapolis,IN,$$$,4.5,299,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",39.776759999999996,-86.14621,3351.584175887533,Indianapolis,IN,$$,4.0,715,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'bars', 'title': 'Bars'}]",39.7657267655393,-86.15903053364691,4840.842649615538,Indianapolis,IN,$$,4.0,752,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",39.7723662,-86.1529603,3969.682547408714,Indianapolis,IN,$$,4.0,413,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'desserts', 'title': 'Desserts'}]",39.78021,-86.14182,2908.873930116049,Indianapolis,IN,$$,4.0,346,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}]",39.8726549,-86.1425363,7413.479671846288,Indianapolis,IN,$$,4.0,294,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",30.31584,-81.65451,4763.6814456833445,Jacksonville,FL,$$,4.5,694,"['delivery', 'pickup']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",30.31278,-81.68082,6714.359235145555,Jacksonville,FL,$$,4.0,901,"['delivery', 'pickup']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}]",30.252795000000003,-81.531769,9115.748485734968,Jacksonville,FL,$$,4.0,561,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",30.252537,-81.525153,9671.411005409038,Jacksonville,FL,$$,4.5,290,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}]",30.3270375,-81.65739190000001,5845.57335435585,Jacksonville,FL,$$,4.5,244,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",30.303559999999997,-81.65369,3932.143622047499,Jacksonville,FL,$$,4.5,213,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",30.252840000000003,-81.52510600000001,9662.096305320349,Jacksonville,FL,$$,4.0,321,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",30.303989,-81.652268,3821.154977856372,Jacksonville,FL,$$$,4.0,203,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",30.253611,-81.526809,9477.927723619014,Jacksonville,FL,$$,4.5,184,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",37.80587,-122.42058,5191.341803207417,San Francisco,CA,$$$$,4.5,5520,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",37.77483,-122.43746000000002,1559.1831881623302,San Francisco,CA,$$$,4.0,5078,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",37.7627220154927,-122.432276324008,418.9275501210023,San Francisco,CA,$$$,4.5,1504,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",37.77828,-122.39686,3977.7682689926487,San Francisco,CA,$$,4.0,2719,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",37.79337,-122.39273999999999,5266.6718544234,San Francisco,CA,$$$,4.0,2668,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",37.806251,-122.41920400000001,5270.81415985265,San Francisco,CA,$$,4.5,1306,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",39.98154,-83.0046,3379.7494681238286,Columbus,OH,$$,4.5,1036,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.983715999999994,-83.01573499999999,3419.6237766294225,Columbus,OH,$$,4.5,932,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.975390000000004,-83.00332,4059.1029061065383,Columbus,OH,$$,4.0,860,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",39.944412,-82.9859843,7558.582058694769,Columbus,OH,$$,4.5,693,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",39.984957,-83.044013,4851.867871798463,Columbus,OH,$$$,4.5,587,"['delivery', 'restaurant_reservation']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.0488705069114,-82.914536277385,8294.202347195022,Columbus,OH,$$,4.0,659,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.95069,-82.99368,6797.885583836484,Columbus,OH,$$$,4.0,682,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",39.988479999999996,-83.04423,4630.579952472931,Columbus,OH,$$,4.0,529,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",39.98003,-83.003814,3545.6731503455158,Columbus,OH,$$,4.5,360,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",39.975175,-83.002951,4070.7716713024975,Columbus,OH,$$,4.0,434,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",40.05428,-82.91498,8575.121504095834,Columbus,OH,$$,4.0,674,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",39.99029,-83.01299,2659.39401666911,Columbus,OH,$$,4.5,130,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",39.9502366135612,-82.9958483576774,6834.7373265691385,Columbus,OH,$$$,4.5,237,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",35.171009999999995,-80.84822,3226.508497094361,Charlotte,NC,$$,4.5,772,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}]",35.216586,-80.82255699999999,2392.4544105788973,Charlotte,NC,$$$,4.5,441,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",35.210281,-80.856636,2867.579112407553,Charlotte,NC,$$,4.0,776,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",35.172816999999995,-80.84938317,3093.56133690052,Charlotte,NC,$$,4.5,406,"['delivery', 'restaurant_reservation', 'pickup']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}]",35.174229269220604,-80.84814190864559,2909.3456796198952,Charlotte,NC,$$,4.0,691,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'southern', 'title': 'Southern'}]",35.226538399999995,-80.8413121,3504.9217113278246,Charlotte,NC,$$,4.0,527,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",35.219969831256705,-80.85707180852891,3587.1957303992262,Charlotte,NC,$$,4.5,183,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",32.75127,-97.35486,329.282022888927,Fort Worth,TX,$,4.5,993,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",32.7503007233397,-97.35951999213492,663.1317768774268,Fort Worth,TX,$$,4.5,903,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",32.730522,-97.32924200000001,2999.0087772477173,Fort Worth,TX,$$,4.0,845,"['restaurant_reservation', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",32.75486,-97.33279,1963.7425458403188,Fort Worth,TX,$$$,4.0,871,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",32.727385999999996,-97.359406,2486.1448552756037,Fort Worth,TX,$$,4.0,446,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}]",32.7530860842309,-97.3300206026889,2159.939434601285,Fort Worth,TX,$$$$,4.0,360,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}]",32.73162,-97.32619,3134.081809839786,Fort Worth,TX,$,5.0,108,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}]",32.7883095,-97.3490872,4383.431190351921,Fort Worth,TX,$$$$,4.0,453,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",32.7307749,-97.3396235,2338.4469317735848,Fort Worth,TX,$$,4.0,387,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",32.711191569899995,-97.385747515825,5223.738866669397,Fort Worth,TX,$$,4.0,326,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]",32.7590651,-97.3561932,1168.629970486866,Fort Worth,TX,$$$,4.5,172,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",32.708855,-97.400411,6318.788472655465,Fort Worth,TX,$$,4.5,170,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",32.68949,-97.41134,8602.303361676228,Fort Worth,TX,$$$,4.5,162,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",42.34779,-83.06499000000001,2684.1635239599946,Detroit,MI,$$,4.5,1109,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",42.33448446081471,-83.04611406310141,4820.605367433968,Detroit,MI,$$,4.5,536,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]",42.3283429981483,-83.0632939479199,4419.417783652977,Detroit,MI,$$,4.5,413,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",42.3350182,-83.05497740000001,4248.408450302838,Detroit,MI,$$$,4.0,485,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",42.33419129999999,-83.05233,4465.030119998023,Detroit,MI,$$,4.0,465,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",42.3456545090945,-83.0564396185185,3395.179073872804,Detroit,MI,$$,4.5,279,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",42.3350177714612,-83.0488294208078,4612.7852283476,Detroit,MI,$$,4.5,254,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",42.35212116711,-83.0607708916068,2733.063454952114,Detroit,MI,$$,4.0,414,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",42.3314239,-83.0468584,4992.846622311745,Detroit,MI,$$$,4.0,538,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'butcher', 'title': 'Butcher'}]",42.35852,-82.99882,7576.565514943281,Detroit,MI,$$,4.5,175,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",42.3385309526863,-83.0681450529175,3251.8277521559585,Detroit,MI,$$$,4.0,274,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",42.3298756,-83.0649689,4191.453902444791,Detroit,MI,$$$,4.0,323,[]
"[{'alias': 'newamerican', 'title': 'American (New)'}]",42.33332070000001,-83.03366700000001,5732.0576952887195,Detroit,MI,$,4.5,147,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",42.3345218,-83.05468929999999,4300.086350661751,Detroit,MI,$$,4.0,274,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",31.777471999999996,-106.50207309999999,7270.1374907066565,El Paso,TX,$$,4.0,603,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",31.759125,-106.48909499999999,6973.506590418524,El Paso,TX,$$,4.0,354,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",31.759590000000003,-106.48735,6809.659846418404,El Paso,TX,$$,4.5,143,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}]",31.788320638344803,-106.506634447746,7518.6178932198045,El Paso,TX,$$,4.0,123,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegan', 'title': 'Vegan'}]",31.7654042919847,-106.364510460389,6702.047495641999,El Paso,TX,$,4.0,99,['delivery']
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",31.7584037780762,-106.48837280273399,6961.3796675205895,El Paso,TX,$$$,3.5,157,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",31.767859,-106.368827,6214.096952107431,El Paso,TX,$$,3.5,208,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",35.142404,-90.05283,2418.1507131224216,Memphis,TN,$$,4.0,559,"['delivery', 'pickup']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",35.14771,-89.97525,5327.963325569371,Memphis,TN,$$$,4.5,260,"['delivery', 'pickup']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",35.1365119,-89.9904167,3639.1252384519958,Memphis,TN,$$,4.0,299,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",35.1280326843262,-90.0620803833008,2917.433537423429,Memphis,TN,$$,4.0,154,"['pickup', 'delivery']"
"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",35.142745971679695,-90.0526962280273,2425.1840061175103,Memphis,TN,$$,3.5,358,['delivery']
"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.7163944930004,-73.9886098620298,1308.3879515578776,New York,NY,$$,4.5,3218,"['delivery', 'pickup']"
"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}]",34.06895,-118.34747,2546.557077280181,Los Angeles,CA,$,4.5,2130,"['pickup', 'delivery']"
"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'vegan', 'title': 'Vegan'}]",34.121434,-118.20438700000001,12662.808953239948,Los Angeles,CA,$,4.5,2374,"['delivery', 'pickup']"
"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.894028000000006,-87.6213298,4832.014557622681,Chicago,IL,$,4.5,1165,"['pickup', 'delivery']"
"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.950589,-75.168329,431.3987483023864,Philadelphia,PA,$,4.0,1440,['delivery']
